,Dialogue_Id,Speaker,Emotion_name,Utterance,Annotate(0/1)
15651,1817,Chandler,neutral,All right.,0.0
15652,1817,Joey,surprise,"Oh, I can't believe this!",0.0
15653,1817,Joey,anger,This sucks!,0.0
15654,1817,Joey,fear,"When I had insurance I could get hit by a bus or catch on fire, y'know?",1.0
15655,1817,Joey,anger,And it wouldn't matter.,1.0
15656,1818,Chandler,neutral,Hey.,0.0
15657,1818,Joey,neutral,Hey! Any good mail?,0.0
15658,1818,Chandler,neutral,"Yes, you got something from the Screen Actor's Guild.",0.0
15659,1818,Joey,neutral,"Ooh, it's probably a residual check, hey can you open it for me, I'm kinda.",0.0
15660,1818,Chandler,neutral,"""Benefits lapsed.""",0.0
15661,1818,Joey,neutral,Hmm that's weird. I don't remember being in a move called benefits lapsed.,0.0
15662,1818,Chandler,neutral,"Okay, it's not a check. They're saying your health insurance expired because, you didn't work enough last year.",0.0
15663,1818,Joey,surprise,Let me see that!,0.0
15664,1818,Chandler,neutral,All right.,0.0
15665,1818,Joey,surprise,"Oh, I can't believe this!",1.0
15666,1818,Joey,anger,This sucks!,1.0
15667,1818,Joey,fear,"When I had insurance I could get hit by a bus or catch on fire, y'know?",1.0
15668,1818,Joey,anger,And it wouldn't matter.,1.0
15669,1818,Joey,anger,Now I gotta be careful?,1.0
15670,1818,Chandler,sadness,"I'm sorry man, there's never a good time to  stop catching on fire.",0.0
15671,1819,Chandler,neutral,Hey.,0.0
15672,1819,Joey,neutral,Hey! Any good mail?,0.0
15673,1819,Chandler,neutral,"Yes, you got something from the Screen Actor's Guild.",0.0
15674,1819,Joey,neutral,"Ooh, it's probably a residual check, hey can you open it for me, I'm kinda.",0.0
15675,1819,Chandler,neutral,"""Benefits lapsed.""",0.0
15676,1819,Joey,neutral,Hmm that's weird. I don't remember being in a move called benefits lapsed.,0.0
15677,1819,Chandler,neutral,"Okay, it's not a check. They're saying your health insurance expired because, you didn't work enough last year.",1.0
15678,1819,Joey,surprise,Let me see that!,0.0
15679,1819,Chandler,neutral,All right.,0.0
15680,1819,Joey,surprise,"Oh, I can't believe this!",0.0
15681,1819,Joey,anger,This sucks!,1.0
15682,1819,Joey,fear,"When I had insurance I could get hit by a bus or catch on fire, y'know?",1.0
15683,1819,Joey,anger,And it wouldn't matter.,1.0
15684,1819,Joey,anger,Now I gotta be careful?,1.0
15685,1819,Chandler,sadness,"I'm sorry man, there's never a good time to  stop catching on fire.",0.0
15686,1819,Joey,sadness,"All right well, I guess I gotta go get a job. I'm gonna go see my agent.",0.0
15687,1820,Chandler,neutral,Hey.,0.0
15688,1820,Joey,neutral,Hey! Any good mail?,0.0
15689,1820,Chandler,neutral,"Yes, you got something from the Screen Actor's Guild.",0.0
15690,1820,Joey,neutral,"Ooh, it's probably a residual check, hey can you open it for me, I'm kinda.",0.0
15691,1820,Chandler,neutral,"""Benefits lapsed.""",0.0
15692,1820,Joey,neutral,Hmm that's weird. I don't remember being in a move called benefits lapsed.,0.0
15693,1820,Chandler,neutral,"Okay, it's not a check. They're saying your health insurance expired because, you didn't work enough last year.",0.0
15694,1820,Joey,surprise,Let me see that!,0.0
15695,1820,Chandler,neutral,All right.,0.0
15696,1820,Joey,surprise,"Oh, I can't believe this!",0.0
15697,1820,Joey,anger,This sucks!,0.0
15698,1820,Joey,fear,"When I had insurance I could get hit by a bus or catch on fire, y'know?",0.0
15699,1820,Joey,anger,And it wouldn't matter.,0.0
15700,1820,Joey,anger,Now I gotta be careful?,0.0
15701,1820,Chandler,sadness,"I'm sorry man, there's never a good time to  stop catching on fire.",0.0
15702,1820,Joey,sadness,"All right well, I guess I gotta go get a job. I'm gonna go see my agent.",1.0
15703,1820,Chandler,neutral,"Okay, make sure you look both ways before you cross the street.",1.0
15704,1821,Chandler,neutral,Hey.,0.0
15705,1821,Joey,neutral,Hey! Any good mail?,0.0
15706,1821,Chandler,neutral,"Yes, you got something from the Screen Actor's Guild.",0.0
15707,1821,Joey,neutral,"Ooh, it's probably a residual check, hey can you open it for me, I'm kinda.",0.0
15708,1821,Chandler,neutral,"""Benefits lapsed.""",0.0
15709,1821,Joey,neutral,Hmm that's weird. I don't remember being in a move called benefits lapsed.,0.0
15710,1821,Chandler,neutral,"Okay, it's not a check. They're saying your health insurance expired because, you didn't work enough last year.",0.0
15711,1821,Joey,surprise,Let me see that!,0.0
15712,1821,Chandler,neutral,All right.,0.0
15713,1821,Joey,surprise,"Oh, I can't believe this!",0.0
15714,1821,Joey,anger,This sucks!,0.0
15715,1821,Joey,fear,"When I had insurance I could get hit by a bus or catch on fire, y'know?",0.0
15716,1821,Joey,anger,And it wouldn't matter.,0.0
15717,1821,Joey,anger,Now I gotta be careful?,0.0
15718,1821,Chandler,sadness,"I'm sorry man, there's never a good time to  stop catching on fire.",0.0
15719,1821,Joey,sadness,"All right well, I guess I gotta go get a job. I'm gonna go see my agent.",0.0
15720,1821,Chandler,neutral,"Okay, make sure you look both ways before you cross the street.",1.0
15721,1821,Joey,joy,look both ways before you cross the street.,0.0
15722,1822,Chandler,joy,"I know, it's beautiful. Amazing.",0.0
15723,1822,Chandler,neutral,"I had to kiss Phoebe and Rachel every time I left a room, I mean it's too bad they didn't see us having sex.",1.0
15724,1823,Rachel,joy,Remember when we went to Central Park and rented boats?.. That was fun.,0.0
15725,1823,Ross,joy,Yeah. He could row like a viking.,0.0
15726,1823,Monica,neutral,Hi.,1.0
15727,1823,All,neutral,Mmm.,1.0
15728,1823,Ross,neutral,So how'd it go?,0.0
15729,1824,Rachel,sadness,Oh my God! Oh my God!!,0.0
15730,1824,Monica,surprise,Still crying?,1.0
15731,1824,Rachel,neutral,Like a,1.0
15732,1825,Rachel,sadness,Oh my God! Oh my God!!,0.0
15733,1825,Monica,surprise,Still crying?,0.0
15734,1825,Rachel,neutral,Like a,0.0
15735,1825,Monica,neutral,"Y'know, I only know of two surefire ways to shut a man up. And one of them is sex.",1.0
15736,1826,Rachel,sadness,Oh my God! Oh my God!!,0.0
15737,1826,Monica,surprise,Still crying?,0.0
15738,1826,Rachel,neutral,Like a,0.0
15739,1826,Monica,neutral,"Y'know, I only know of two surefire ways to shut a man up. And one of them is sex.",0.0
15740,1826,Rachel,neutral,What's the other one?,0.0
15741,1826,Monica,neutral,"I don't know, I've never had to use the other one.",0.0
15742,1826,Monica,neutral,"I'm just saying y'know, if we're having sex, he's not gonna be talking.",1.0
15743,1826,Rachel,joy,Oh that's right.,0.0
15744,1827,Rachel,sadness,Oh my God! Oh my God!!,0.0
15745,1827,Monica,surprise,Still crying?,0.0
15746,1827,Rachel,neutral,Like a,0.0
15747,1827,Monica,neutral,"Y'know, I only know of two surefire ways to shut a man up. And one of them is sex.",0.0
15748,1827,Rachel,neutral,What's the other one?,0.0
15749,1827,Monica,neutral,"I don't know, I've never had to use the other one.",0.0
15750,1827,Monica,neutral,"I'm just saying y'know, if we're having sex, he's not gonna be talking.",1.0
15751,1827,Rachel,joy,Oh that's right.,0.0
15752,1827,Rachel,neutral,You're the talker.,1.0
15753,1828,Rachel,sadness,Oh my God! Oh my God!!,0.0
15754,1828,Monica,surprise,Still crying?,0.0
15755,1828,Rachel,neutral,Like a,0.0
15756,1828,Monica,neutral,"Y'know, I only know of two surefire ways to shut a man up. And one of them is sex.",0.0
15757,1828,Rachel,neutral,What's the other one?,0.0
15758,1828,Monica,neutral,"I don't know, I've never had to use the other one.",0.0
15759,1828,Monica,neutral,"I'm just saying y'know, if we're having sex, he's not gonna be talking.",0.0
15760,1828,Rachel,joy,Oh that's right.,0.0
15761,1828,Rachel,neutral,You're the talker.,0.0
15762,1828,Rachel,joy,"Anyway uh, great idea!",1.0
15763,1829,Rachel,sadness,Oh my God! Oh my God!!,0.0
15764,1829,Monica,surprise,Still crying?,0.0
15765,1829,Rachel,neutral,Like a,0.0
15766,1829,Monica,neutral,"Y'know, I only know of two surefire ways to shut a man up. And one of them is sex.",0.0
15767,1829,Rachel,neutral,What's the other one?,0.0
15768,1829,Monica,neutral,"I don't know, I've never had to use the other one.",0.0
15769,1829,Monica,neutral,"I'm just saying y'know, if we're having sex, he's not gonna be talking.",0.0
15770,1829,Rachel,joy,Oh that's right.,0.0
15771,1829,Rachel,neutral,You're the talker.,0.0
15772,1829,Rachel,joy,"Anyway uh, great idea!",0.0
15773,1829,Rachel,neutral,"Umm, I gotta go to the store; I told him that I would buy him some more tissues.",1.0
15774,1830,Rachel,sadness,Oh my God! Oh my God!!,0.0
15775,1830,Monica,surprise,Still crying?,0.0
15776,1830,Rachel,neutral,Like a,0.0
15777,1830,Monica,neutral,"Y'know, I only know of two surefire ways to shut a man up. And one of them is sex.",0.0
15778,1830,Rachel,neutral,What's the other one?,0.0
15779,1830,Monica,neutral,"I don't know, I've never had to use the other one.",0.0
15780,1830,Monica,neutral,"I'm just saying y'know, if we're having sex, he's not gonna be talking.",0.0
15781,1830,Rachel,joy,Oh that's right.,0.0
15782,1830,Rachel,neutral,You're the talker.,0.0
15783,1830,Rachel,joy,"Anyway uh, great idea!",0.0
15784,1830,Rachel,neutral,"Umm, I gotta go to the store; I told him that I would buy him some more tissues.",0.0
15785,1830,Monica,neutral,"Oh, we have some",1.0
15786,1830,Rachel,anger,No you don't!,0.0
15787,1831,Phoebe,neutral,"Yeah, what town are we near?",0.0
15788,1831,Monica,neutral,"Freemont. West-Westmont, ah Westburg?",1.0
15789,1831,Phoebe,anger,Then why are you answering? Do you at least know what route we're on?,0.0
15790,1832,Rachel,neutral,"Yeah, we are definitely on Route 27.",0.0
15791,1832,Phoebe,neutral,"Okay.  We are at a rest stop on Route 27. Okay.  There is no Route 27.   Okay, either 93 or 76?",1.0
15792,1832,Rachel,sadness,"I don't know, I'm sorry, I always slept in the back when we drove up here.",1.0
15793,1833,Rachel,neutral,"Yeah, we are definitely on Route 27.",0.0
15794,1833,Phoebe,neutral,"Okay.  We are at a rest stop on Route 27. Okay.  There is no Route 27.   Okay, either 93 or 76?",0.0
15795,1833,Rachel,sadness,"I don't know, I'm sorry, I always slept in the back when we drove up here.",0.0
15796,1833,Phoebe,neutral,"Hey, can you send somebody up and down 76 and check every rest stop, and, and also 93?",1.0
15797,1833,Phoebe,neutral,Okay!,1.0
15798,1833,Phoebe,neutral,"Yeah, no they don't do that.",1.0
15799,1833,Rachel,neutral,"Ugh, okay, well somebody will come and save us.",0.0
15800,1834,Rachel,neutral,"Yeah, we are definitely on Route 27.",0.0
15801,1834,Phoebe,neutral,"Okay.  We are at a rest stop on Route 27. Okay.  There is no Route 27.   Okay, either 93 or 76?",0.0
15802,1834,Rachel,sadness,"I don't know, I'm sorry, I always slept in the back when we drove up here.",0.0
15803,1834,Phoebe,neutral,"Hey, can you send somebody up and down 76 and check every rest stop, and, and also 93?",0.0
15804,1834,Phoebe,neutral,Okay!,0.0
15805,1834,Phoebe,neutral,"Yeah, no they don't do that.",0.0
15806,1834,Rachel,neutral,"Ugh, okay, well somebody will come and save us.",0.0
15807,1834,Monica,anger,Who?,0.0
15808,1834,Monica,fear,I mean have you seen a car come by here in the last hour and a half?,1.0
15809,1835,Rachel,neutral,"Yeah, we are definitely on Route 27.",0.0
15810,1835,Phoebe,neutral,"Okay.  We are at a rest stop on Route 27. Okay.  There is no Route 27.   Okay, either 93 or 76?",0.0
15811,1835,Rachel,sadness,"I don't know, I'm sorry, I always slept in the back when we drove up here.",0.0
15812,1835,Phoebe,neutral,"Hey, can you send somebody up and down 76 and check every rest stop, and, and also 93?",0.0
15813,1835,Phoebe,neutral,Okay!,0.0
15814,1835,Phoebe,neutral,"Yeah, no they don't do that.",0.0
15815,1835,Rachel,neutral,"Ugh, okay, well somebody will come and save us.",0.0
15816,1835,Monica,anger,Who?,0.0
15817,1835,Monica,fear,I mean have you seen a car come by here in the last hour and a half?,0.0
15818,1835,Monica,neutral,"I think we should call Ross, maybe he can get a car and come pick us up.",1.0
15819,1836,Rachel,neutral,"Yeah, we are definitely on Route 27.",0.0
15820,1836,Phoebe,neutral,"Okay.  We are at a rest stop on Route 27. Okay.  There is no Route 27.   Okay, either 93 or 76?",0.0
15821,1836,Rachel,sadness,"I don't know, I'm sorry, I always slept in the back when we drove up here.",0.0
15822,1836,Phoebe,neutral,"Hey, can you send somebody up and down 76 and check every rest stop, and, and also 93?",0.0
15823,1836,Phoebe,neutral,Okay!,0.0
15824,1836,Phoebe,neutral,"Yeah, no they don't do that.",0.0
15825,1836,Rachel,neutral,"Ugh, okay, well somebody will come and save us.",0.0
15826,1836,Monica,anger,Who?,0.0
15827,1836,Monica,fear,I mean have you seen a car come by here in the last hour and a half?,0.0
15828,1836,Monica,neutral,"I think we should call Ross, maybe he can get a car and come pick us up.",1.0
15829,1836,Rachel,anger,"No! No, I am not getting in a car with Ross, we will just have to live here!",0.0
15830,1837,Rachel,neutral,"Yeah, we are definitely on Route 27.",0.0
15831,1837,Phoebe,neutral,"Okay.  We are at a rest stop on Route 27. Okay.  There is no Route 27.   Okay, either 93 or 76?",0.0
15832,1837,Rachel,sadness,"I don't know, I'm sorry, I always slept in the back when we drove up here.",0.0
15833,1837,Phoebe,neutral,"Hey, can you send somebody up and down 76 and check every rest stop, and, and also 93?",0.0
15834,1837,Phoebe,neutral,Okay!,0.0
15835,1837,Phoebe,neutral,"Yeah, no they don't do that.",0.0
15836,1837,Rachel,neutral,"Ugh, okay, well somebody will come and save us.",0.0
15837,1837,Monica,anger,Who?,0.0
15838,1837,Monica,fear,I mean have you seen a car come by here in the last hour and a half?,0.0
15839,1837,Monica,neutral,"I think we should call Ross, maybe he can get a car and come pick us up.",0.0
15840,1837,Rachel,anger,"No! No, I am not getting in a car with Ross, we will just have to live here!",0.0
15841,1837,Phoebe,fear,But if...,0.0
15842,1838,Rachel,neutral,"Yeah, we are definitely on Route 27.",0.0
15843,1838,Phoebe,neutral,"Okay.  We are at a rest stop on Route 27. Okay.  There is no Route 27.   Okay, either 93 or 76?",0.0
15844,1838,Rachel,sadness,"I don't know, I'm sorry, I always slept in the back when we drove up here.",0.0
15845,1838,Phoebe,neutral,"Hey, can you send somebody up and down 76 and check every rest stop, and, and also 93?",0.0
15846,1838,Phoebe,neutral,Okay!,0.0
15847,1838,Phoebe,neutral,"Yeah, no they don't do that.",0.0
15848,1838,Rachel,neutral,"Ugh, okay, well somebody will come and save us.",0.0
15849,1838,Monica,anger,Who?,0.0
15850,1838,Monica,fear,I mean have you seen a car come by here in the last hour and a half?,0.0
15851,1838,Monica,neutral,"I think we should call Ross, maybe he can get a car and come pick us up.",0.0
15852,1838,Rachel,anger,"No! No, I am not getting in a car with Ross, we will just have to live here!",0.0
15853,1838,Phoebe,fear,But if...,0.0
15854,1838,Rachel,anger,"No you guys, I am not getting in a car with him, you'll have to think of something else.",0.0
15855,1838,Phoebe,joy,"Oh good, oh Joey and Chandler are back.",1.0
15856,1839,Joey,neutral,"I'm telling you man, I saw it.",0.0
15857,1839,Chandler,anger,"Yeah, well, you're wrong! Okay, you're wrong.",1.0
15858,1839,Joey,sadness,"I'm not wrong! I wish I was. I'm sorry. Bet that barium enema doesn't sound so bad now, huh?",0.0
15859,1840,Monica,neutral,I know.,0.0
15860,1840,Monica,neutral,Let's try a lookof far offwonderment.,0.0
15861,1840,Monica,joy,"Okay, we'll-we'll gaze into our future and we'll think about our marriage and the days to come.",1.0
15862,1841,Monica,neutral,I know.,0.0
15863,1841,Monica,neutral,Let's try a lookof far offwonderment.,0.0
15864,1841,Monica,joy,"Okay, we'll-we'll gaze into our future and we'll think about our marriage and the days to come.",0.0
15865,1841,Monica,surprise,Chandler!,0.0
15866,1842,Monica,neutral,I know.,0.0
15867,1842,Monica,neutral,Let's try a lookof far offwonderment.,0.0
15868,1842,Monica,joy,"Okay, we'll-we'll gaze into our future and we'll think about our marriage and the days to come.",0.0
15869,1842,Monica,surprise,Chandler!,0.0
15870,1842,Monica,surprise,What is the matter with your face?!,1.0
15871,1842,Monica,anger,"I mean this picture is supposed to say ""Geller and Bing to be married,"" not ""Local woman saves drowning moron!""",1.0
15872,1843,Monica,neutral,I know.,0.0
15873,1843,Monica,neutral,Let's try a lookof far offwonderment.,0.0
